Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
Beverages,iD Curd Cup,60,0,6,6000,400,FALSE,400
Beverages,The Bake Shop Premium White Sandwich Bread,30,0,1,3000,400,FALSE,400
Beverages,Britannia Multigrain Bread ,55,0,4,5500,400,FALSE,400
Beverages,Amul Processed Cheese Block,106,0,6,10600,200,FALSE,200
Beverages,Nestle A+ Nourish Dahi,70,2,6,6800,400,FALSE,400
Beverages,Arden Eggs Brown,85,7,4,7900,348,FALSE,6
Beverages,Epigamia Misti Doi,30,0,6,3000,85,FALSE,85
Beverages,Amul Cheese - Block,245,2,6,24000,500,FALSE,500
Beverages,Amul Butter - Pasteurised (School Pack),59,3,6,5700,100,FALSE,100
Beverages,Britannia Brown Bread ,42,0,4,4200,400,FALSE,400
Beverages,Amul Fresh Cream,197,3,3,19100,1000,FALSE,1
Beverages,Epigamia Natural Greek Yogurt,45,0,6,4500,90,FALSE,90
Beverages,The Bake Shop Pizza Base,30,0,1,3000,150,FALSE,150
Beverages,Amul Delicious Fat Spread - Cholesterol Free,18,5,6,1700,100,FALSE,100
Beverages,D'lecta Dairy Cream,54,5,6,5100,200,FALSE,200
Beverages,Nestle A+ Actiplus Probiotic Dahi Plain Curd,78,3,5,7500,400,FALSE,400
Beverages,Bio Nutrients Pure Diet Tofu Gold ,60,5,5,5700,200,FALSE,200
Beverages,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,8600,500,FALSE,500
Beverages,Amul Mithai Mate Condensed Sweetened Milk,56,3,4,5400,200,FALSE,200
Beverages,Arden Desi Eggs,110,13,4,9500,348,FALSE,6
Beverages,Amul Cheese - Pepper,85,3,6,8200,200,FALSE,200
Beverages,Amul Cheese Spread Creamy,85,5,6,8000,180,FALSE,180
Beverages,The Bake Shop Foot Long,40,0,1,4000,200,FALSE,200
Beverages,Amul Cheese Slices,360,0,1,35900,750,FALSE,750
Beverages,Suguna Sharp Egg ,72,13,3,6200,348,FALSE,6
Beverages,Amul Cheese Sauce Mexican Salsa,75,4,1,7200,200,FALSE,200
Beverages,Nestle Everyday Dairy Whitener,210,0,4,21000,400,FALSE,400
Beverages,Amul Pizza Cheese Processed,109,4,6,10400,200,FALSE,200
Beverages,Betty Crocker Complete Pancake Mix Original,110,4,6,10500,250,FALSE,500
Beverages,Amul Lite Spread,40,2,5,3900,100,FALSE,100
Beverages,Go Cheese Slice - Plain,140,5,6,13300,200,FALSE,200
Beverages,Pillsbury Choco Chip Pancake Mix,99,5,6,9400,165,FALSE,165
Beverages,RRO Sour Cream,275,50,4,13700,200,FALSE,200
Beverages,D'lecta Natural Feta Cheese Block,100,5,4,9500,100,FALSE,100
Beverages,Suguna Active - DHA,72,13,4,6200,348,FALSE,6
Beverages,Go Cheese Processed Angles Plain,100,5,6,9500,160,FALSE,160
Beverages,Epigamia Greek Yogurt - Natural,200,0,1,20000,400,FALSE,400
Beverages,Amul Unsalted Cooking Butter,245,2,6,23800,500,FALSE,500
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Creamy,235,25,6,17400,325,FALSE,325
Beverages,The Laughing Cow Cheese Slices,155,0,2,15500,200,FALSE,200
Beverages,Epigamia Almond Milk Unsweetened Dairy Free,300,33,4,19900,1000,FALSE,1
Beverages,Go Cheese  Spread Plain,99,5,6,9400,200,FALSE,200
Beverages,So Good Almond Milk - Natural Unsweetened,70,0,4,7000,200,FALSE,200
Beverages,Amul Cheese Sauce Jalapeno,75,0,5,7500,200,FALSE,200
Beverages,D'lecta Cream Cheese,169,4,4,16100,150,FALSE,150
Beverages,Dlecta Natural Cheddar Slices,199,5,6,18900,200,FALSE,200
Beverages,Suguna Heart- Omega3,72,13,4,6200,348,FALSE,6
Beverages,Go Cheese Spread - Garlic,99,5,6,9400,200,FALSE,200
Beverages,Go Pizza Cheese,140,5,6,13300,200,FALSE,200
Beverages,RRO Cheddar Block Cheese,295,50,6,14700,200,FALSE,200
Beverages,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215,9,6,19400,325,FALSE,325
Beverages,Suguna Fit Egg,120,43,4,6800,348,FALSE,6
Beverages,Pantai Coconut Cream,150,4,4,14300,400,FALSE,400
Beverages,RRO Fresh Ricotta,275,50,6,13700,200,FALSE,200
Beverages,Dlecta Cheese Cubes 2,145,5,6,13700,200,FALSE,200
Beverages,RRO Mozzarella Pizza Cheese,275,50,6,13700,200,FALSE,200
Beverages,The Laughing Cow Cheese Cubes,150,0,4,15000,200,FALSE,200
Beverages,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229,10,6,20600,400,FALSE,400
Beverages,RRO Burrata Cheese,250,50,4,12500,200,FALSE,200
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235,20,5,18800,325,FALSE,325
Beverages,Go Cheese Processed Squares,125,5,6,11800,200,FALSE,200
Beverages,Funfoods Peanut Butter Crunchy,169,7,1,15600,400,FALSE,400
Beverages,Amul Safed Makkhan,235,1,6,23200,500,FALSE,500
Beverages,Go Cheese Spread - Four Pepper (Soft & Creamy),99,5,6,9400,200,FALSE,200
Beverages,Dlicia Whip Topping Bottle,235,27,5,17100,1000,FALSE,1
Beverages,Amulya Dairy Whitener ,380,2,4,37200,1000,FALSE,1
Beverages,Laughing Cow Cheese 8 Portion 120Gm Imported,110,0,6,11000,120,FALSE,120
Beverages,The Whole Truth Peanut Butter - Sweetened & Crunchy,215,20,6,17200,325,FALSE,325
Beverages,Go Processed Cheese Block,125,4,6,11900,200,FALSE,200
Beverages,Go Cheese Processed Block,249,4,6,23700,400,FALSE,400
Beverages,RRO Goat Milk Fetta Cheee,345,31,6,23700,100,FALSE,100
Beverages,RRO Mascarpone Cheese,355,50,6,17700,200,FALSE,200
Beverages,D'lecta Cheddar Cheese,199,5,6,18900,200,FALSE,200
Beverages,Funfoods Peanut Butter Creamy,169,0,1,16900,400,FALSE,400
Beverages,Pantai Coconut Milk,150,0,4,15000,400,FALSE,400
Beverages,Dlecta Cheese Block,145,0,6,14500,200,FALSE,200
Beverages,President Butter - Salted,54,0,6,5400,100,FALSE,100
Beverages,The Laughing Cow Plain Processed Cheese Block,150,0,6,15000,200,FALSE,200
Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,249,0,4,24900,400,FALSE,400
Beverages,The Laughing Cow Cheese Spread Plain,110,0,6,11000,180,FALSE,180
Beverages,Amul Malai Paneer Fresh ,76,3,0,7300,200,TRUE,200
Beverages,Amul Taaza Toned Homogenised Milk,66,3,0,6400,1000,TRUE,1
Beverages,Amul Fresh Cream,63,0,0,6300,250,TRUE,250
Beverages,Amul Lactose Free Milk,25,4,0,2400,250,TRUE,250
Beverages,The Bake Shop Whole Wheat Bread,40,0,0,4000,400,TRUE,400
Beverages,Amul Slim Trim Skimmed Milk,75,0,0,7500,1000,TRUE,1
Beverages,Amul Cheese Slices,71,1,0,7000,100,TRUE,100
Beverages,Amul Pizza Cheese - Mozzarella,100,1,0,9900,200,TRUE,200
Beverages,The Bake Shop Pizza Base Whole Wheat,30,0,0,3000,150,TRUE,150
Beverages,Nestle A+ Slim Dahi - Low Fat,78,3,0,7500,400,TRUE,400
Beverages,Britannia Cheese Garlic Bread,35,0,0,3500,300,TRUE,300
Beverages,The Bake Shop Whole Wheat Ladi Pav,40,0,0,4000,200,TRUE,200
Beverages,Amul Cheese Spread Yummy Plain,85,0,0,8500,200,TRUE,200
Beverages,Britannia Atta Kulcha,30,0,0,3000,250,TRUE,250
Beverages,Suguna Nourish Egg,62,0,0,6200,696,TRUE,12
Beverages,The Bake Shop Multi Grain Bread,65,0,0,6500,400,TRUE,400
Beverages,Nestle A+ Slim Milk,89,0,0,8900,1000,TRUE,1
Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,125,5,0,11800,200,TRUE,200
Beverages,The Whole Truth Peanut Butter - Unsweetened & Crunchy,185,20,0,14800,325,TRUE,325
Beverages,Amul Cheese Spread Spicy Garlic,85,3,0,8200,200,TRUE,200
Beverages,The Bake Shop Burger Buns,20,0,0,2000,100,TRUE,100
Beverages,D'lecta Shredded Mozzarella Cheese,100,5,0,9500,140,TRUE,140
Beverages,Britannia Burger Bun with Sesame Seed,30,0,0,3000,200,TRUE,200
Beverages,Suguna Vitamin D Egg,75,17,0,6200,348,TRUE,6
Beverages,Pillsbury Pancake Mix - Funfetti,99,11,0,8800,162,TRUE,162
Beverages,Prabhat Malai Paneer Pouch,80,0,0,8000,200,TRUE,200
Beverages,Suguna Nourish Egg ,72,16,0,6000,348,TRUE,6
Beverages,RRO Mozzarella Block Cheese,295,50,0,14700,200,TRUE,200
Packaged Food,Maggi 2 Minute Masala Noodles,12,0,6,1200,70,FALSE,70
Packaged Food,iD Idli & Dosa Batter ,80,15,6,6800,1000,FALSE,1
Packaged Food,iD Malabar Parota ,80,10,4,7200,400,FALSE,400
Packaged Food,iD Wheat Lachha Paratha,80,12,6,7000,400,FALSE,400
Packaged Food,McCain Aloo Tikki,110,4,6,10500,400,FALSE,400
Packaged Food,McCain Smiles Cripsy Happy Potatoes,120,5,6,11400,415,FALSE,415
Packaged Food,McCain Veggie Burger Patty,115,3,6,11100,360,FALSE,360
Packaged Food,McCain Veggie Fingers,117,5,6,11100,400,FALSE,400
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,18,5,6,1700,100,FALSE,100
Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35,2,2,3400,85,FALSE,85
Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,125,5,1,11800,420,FALSE,420
Packaged Food,Ching's Secret Instant Hot Garlic Noodles,15,0,3,1500,60,FALSE,60
Packaged Food,Veeba Eggless Mayonnaise,79,11,5,7000,250,FALSE,250
Packaged Food,Ching's Secret Instant Schezwan Noodles,15,0,6,1500,60,FALSE,60
Packaged Food,Veeba Pasta And Pizza Sauce,75,13,5,6500,280,FALSE,280
Packaged Food,Top Ramen  Noodles Curry Veg Pouch,20,0,1,2000,70,FALSE,70
Packaged Food,Saffola Veggie Twist Masala Oats,15,0,6,1500,38,FALSE,38
Packaged Food,Unibic Almond & Oats Protein Bar,40,17,4,3300,30,FALSE,30
